txn_id,posted_date,value_date,merchant_name,mcc,category,subcategory,amount,currency,balance_after,channel,location_city,location_country,card_last4,user_id,recurring_id,notes
0341fe89-2756-4f40-ac32-940e92047b64,2024-02-28,2024-02-29,Pret A Manger,5814,Food & Drink,Eating Out,-8.56,GBP,-702.2,POS,London,GB,2219,user_002,,
24f91d6a-0be1-4603-92c3-c16e44ddcfb2,2024-02-28,2024-02-29,Waitrose,5411,Groceries,Supermarket,-34.7,GBP,-736.9,POS,London,GB,9074,user_001,,
ff2748ba-58ad-4104-802f-c9c4b4e9418a,2024-02-28,2024-02-29,Sainsbury's,5411,Groceries,Supermarket,-17.18,GBP,-754.08,POS,London,GB,4488,user_001,,
d7581ae8-5dbe-4b3e-b3e5-c7f559cca1f7,2024-02-29,2024-03-01,Uber UK,4121,Transport,Ride Hailing,-26.39,GBP,-780.47,E-Com,London,GB,2219,user_001,,
2947ae0c-0fe1-4b84-bcbc-12f4c110664a,2024-03-01,2024-03-04,Crown Estates Lettings,6513,Housing,Rent,-1554.26,GBP,-2334.73,POS,London,GB,4488,user_001,rec_19f70fbcce,
76c7e58f-f78e-4077-9811-43232ec3f62c,2024-03-01,2024-03-04,Amazon UK,5942,Shopping,Online Retail,-99.02,GBP,-2433.75,E-Com,London,GB,4488,user_001,,
31cc6389-d1be-43bb-9c69-0fd4f97ec941,2024-03-02,2024-03-04,Local Market,5499,Groceries,Specialty,-15.02,GBP,-2448.77,POS,London,GB,9074,user_001,,
4a753618-21c1-49fe-ab6b-986a8a17dd9a,2024-03-02,2024-03-04,Amazon UK,5942,Shopping,Online Retail,-114.22,GBP,-2562.99,E-Com,London,GB,2219,user_001,,
c20ef750-7531-45cb-914c-fdb1e711d2e5,2024-03-02,2024-03-04,Transport for London,4111,Transport,Transit,-5.92,GBP,-2568.91,POS,London,GB,2219,user_002,,
e5b4c962-4cee-49df-bf74-36a60f87f877,2024-03-02,2024-03-04,Waitrose,5411,Groceries,Supermarket,-70.32,GBP,-2639.23,POS,London,GB,1045,user_001,,
f471376a-7ad9-41e2-93dd-81c7b83ddd89,2024-03-02,2024-03-04,Shell,5541,Transport,Fuel,-76.8,GBP,-2716.03,POS,London,GB,1045,user_001,,
8956315e-ef6e-48a7-abd3-004e6dc962e2,2024-03-03,2024-03-04,Tesco,5411,Groceries,Supermarket,-54.78,GBP,-2770.81,POS,London,GB,4488,user_001,,
995d45b1-4033-4791-9b83-246fa49b8201,2024-03-03,2024-03-05,Sainsbury's,5411,Groceries,Supermarket,-66.45,GBP,-2837.26,POS,London,GB,9074,user_001,,
929e3c4b-18a0-4043-878e-35c7245c19ce,2024-03-04,2024-03-04,Uber UK,4121,Transport,Ride Hailing,-32.36,GBP,-2869.62,E-Com,London,GB,2219,user_001,,
18922835-4d28-4025-83a6-aac2e2697083,2024-03-05,2024-03-05,Pret A Manger,5814,Food & Drink,Eating Out,-10.38,GBP,-2880.0,POS,London,GB,1045,user_001,,
15dbb5be-378f-40c9-8caf-fb16737f86de,2024-03-06,2024-03-08,Deliveroo,5812,Food & Drink,Delivery,-24.81,GBP,-2904.81,E-Com,London,GB,2219,user_002,,
86250c44-18b5-42e4-85f8-245390097da6,2024-03-06,2024-03-06,Tesco,5411,Groceries,Supermarket,-65.94,GBP,-2970.75,POS,London,GB,4488,user_001,,
cb48b575-b582-4b0a-ac4e-02c5fcd44bc6,2024-03-06,2024-03-06,Deliveroo,5812,Food & Drink,Delivery,-25.03,GBP,-2995.78,E-Com,London,GB,1045,user_002,,
01434d16-b4be-4617-8cbc-59762036bf69,2024-03-07,2024-03-11,Local Market,5499,Groceries,Specialty,-16.48,GBP,-3012.26,POS,London,GB,9074,user_001,,
27869849-b4d1-468c-8f18-5764ebd01183,2024-03-07,2024-03-07,Transport for London,4111,Transport,Transit,-6.58,GBP,-3018.84,POS,London,GB,9074,user_001,,
f3e456e7-bea0-42ec-a829-c3ba53835124,2024-03-07,2024-03-07,Octopus Energy,4900,Utilities,Electricity,-114.49,GBP,-3133.33,Direct Debit,London,GB,9074,user_001,rec_141a4a0666,
8f42ef63-f8ef-4d96-9acf-841be97e8af3,2024-03-08,2024-03-11,Pret A Manger,5814,Food & Drink,Eating Out,-8.0,GBP,-3141.33,POS,London,GB,4488,user_001,,
2d2514f7-fd38-4eca-b068-81e0d4fff748,2024-03-09,2024-03-11,Tesco,5411,Groceries,Supermarket,-70.68,GBP,-3212.01,POS,London,GB,2219,user_001,,
7868cd19-6df4-419c-b766-8e9951284b82,2024-03-09,2024-03-11,Deliveroo,5812,Food & Drink,Delivery,-18.54,GBP,-3230.55,E-Com,London,GB,9074,user_002,,
a95855ea-eabc-428d-86bc-09cd9801563d,2024-03-09,2024-03-11,Pret A Manger,5814,Food & Drink,Eating Out,-8.15,GBP,-3238.7,POS,London,GB,1045,user_001,,
c76fa9f6-52b2-4887-81e2-514801b85410,2024-03-09,2024-03-11,Deliveroo,5812,Food & Drink,Delivery,-29.92,GBP,-3268.62,E-Com,London,GB,1045,user_001,,
d56d9a78-59ba-471f-ba11-807d5a269f7f,2024-03-09,2024-03-11,Sainsbury's,5411,Groceries,Supermarket,-63.6,GBP,-3332.22,POS,London,GB,9074,user_001,,
036844d5-baf0-4f42-849e-5eef07a8518e,2024-03-10,2024-03-11,Shell,5541,Transport,Fuel,-89.43,GBP,-3421.65,POS,London,GB,4488,user_001,,
409784c3-a4f9-478b-b1de-450f2643e365,2024-03-10,2024-03-11,Tesco,5411,Groceries,Supermarket,-43.97,GBP,-3465.62,POS,London,GB,4488,user_002,,
906d61e3-2809-47ef-9563-4d3f46a39141,2024-03-10,2024-03-11,Tesco,5411,Groceries,Supermarket,-78.31,GBP,-3543.93,POS,London,GB,4488,user_002,,
b2ceea34-e192-4abc-a891-7815fb15ed25,2024-03-10,2024-03-11,Deliveroo,5812,Food & Drink,Delivery,-32.4,GBP,-3576.33,E-Com,London,GB,4488,user_001,,
23c0a8cb-3c8d-48fe-b5f7-c633ab1a4e8f,2024-03-11,2024-03-13,Uber UK,4121,Transport,Ride Hailing,-11.83,GBP,-3588.16,E-Com,London,GB,1045,user_001,,
5636c2e5-81f7-42d3-b660-8b1fe4d48bfc,2024-03-11,2024-03-11,Amazon UK,5942,Shopping,Online Retail,-14.15,GBP,-3602.31,E-Com,London,GB,4488,user_001,,
7723afbb-2f5b-4e0b-b6de-eb0a202af9f1,2024-03-11,2024-03-13,Waitrose,5411,Groceries,Supermarket,-61.87,GBP,-3664.18,POS,London,GB,1045,user_001,,
83b4daff-b841-49ca-bd82-77e9b3490c3f,2024-03-11,2024-03-12,Transport for London,4111,Transport,Transit,-11.56,GBP,-3675.74,POS,London,GB,2219,user_001,,
95951f1c-1cb1-40bc-bdd3-32dc49f74ba8,2024-03-11,2024-03-12,Transport for London,4111,Transport,Transit,-3.93,GBP,-3679.67,POS,London,GB,9074,user_001,,
a1bfd6f7-fcd3-4930-8116-b2dc63e95495,2024-03-11,2024-03-11,Thames Water,4900,Utilities,Water,-35.43,GBP,-3715.1,Direct Debit,Reading,GB,2219,user_001,rec_3a34d62842,
c14a954d-383d-412f-834d-3c41e86c4c02,2024-03-11,2024-03-11,Waitrose,5411,Groceries,Supermarket,-28.86,GBP,-3743.96,POS,London,GB,9074,user_002,,
014d7860-a6c1-4827-98d0-789e67394abd,2024-03-13,2024-03-15,ATM Withdrawal,6011,Cash,ATM,-83.06,GBP,-3827.02,ATM,London,GB,2219,user_001,,
458059f6-7f7d-42aa-946e-215e7a571d4a,2024-03-13,2024-03-14,City Council Tax,9399,Utilities,Council Tax,-167.17,GBP,-3994.19,Direct Debit,London,GB,9074,user_001,rec_f531495db5,
de76e73d-d9e0-4cef-a6e4-f16fb74d82bc,2024-03-13,2024-03-14,Transport for London,4111,Transport,Transit,-8.15,GBP,-4002.34,POS,London,GB,9074,user_001,,
0586bf75-bc09-4f6f-a384-cb8535c5ef9c,2024-03-15,2024-03-18,Deliveroo,5812,Food & Drink,Delivery,-29.04,GBP,-4031.38,E-Com,London,GB,4488,user_001,,
5bf00ca4-4a9a-4bb7-b36e-3e7b9fb37b77,2024-03-15,2024-03-18,Uber UK,4121,Transport,Ride Hailing,-27.25,GBP,-4058.63,E-Com,London,GB,4488,user_001,,
a96e47f3-cc2a-413f-9a90-df6e287ffab7,2024-03-15,2024-03-18,O2 UK,4814,Bills,Mobile,-44.27,GBP,-4102.9,Direct Debit,Slough,GB,2219,user_002,rec_d2dce4c42f,
3f7ad32b-2e88-4ce6-88b0-a4e03a09f25b,2024-03-16,2024-03-18,Uber UK,4121,Transport,Ride Hailing,-17.63,GBP,-4120.53,E-Com,London,GB,1045,user_001,,
408bb3f5-8f16-45c0-8bd7-7c233c2cf301,2024-03-16,2024-03-18,Amazon UK,5942,Shopping,Online Retail,-58.24,GBP,-4178.77,E-Com,London,GB,9074,user_001,,
8e8fb270-6cbb-4690-a12c-134b8e7b55c3,2024-03-16,2024-03-18,Uber UK,4121,Transport,Ride Hailing,-14.78,GBP,-4193.55,E-Com,London,GB,9074,user_001,,
02a03139-968f-4d72-acb9-aa7ac0f9a339,2024-03-17,2024-03-18,Deliveroo,5812,Food & Drink,Delivery,-24.68,GBP,-4218.23,E-Com,London,GB,9074,user_001,,
294ba372-f3ba-4561-b358-4f6322ba7352,2024-03-17,2024-03-19,Apple.com/bill,5734,Shopping,Electronics,-12.93,USD,-4231.16,E-Com,Cupertino,US,2219,user_001,,FX purchase 16.1 USD @ rate 1.25
4080de8a-9e86-4db9-9749-6d9feffed939,2024-03-17,2024-03-18,Apple.com/bill,5734,Shopping,Electronics,-98.0,USD,-4329.16,E-Com,Cupertino,US,9074,user_001,,FX purchase 119.03 USD @ rate 1.21
67544ca3-ba8c-4751-9527-a2ad1d5f04f6,2024-03-17,2024-03-18,Transport for London,4111,Transport,Transit,-8.01,GBP,-4337.17,POS,London,GB,2219,user_001,,
763e3d86-b0e1-4c33-abfa-dab3bb24a80f,2024-03-17,2024-03-18,Pret A Manger,5814,Food & Drink,Eating Out,-8.81,GBP,-4345.98,POS,London,GB,9074,user_001,,
a6574952-d0c2-4703-ae06-7ea8c686eb96,2024-03-17,2024-03-18,Local Market,5499,Groceries,Specialty,-18.94,GBP,-4364.92,POS,London,GB,1045,user_001,,
78dc09c3-9347-4281-b3d0-614f0e2e91e0,2024-03-18,2024-03-18,GymBox,7997,Wellness,Gym,-62.89,GBP,-4427.81,Direct Debit,London,GB,4488,user_001,rec_3906953fd2,
