txn_id,posted_date,value_date,merchant_name,mcc,category,subcategory,amount,currency,balance_after,channel,location_city,location_country,card_last4,user_id,recurring_id,notes
c3573ae0-bacf-4a24-ad14-79d1e1d1133d,2025-10-14,2025-10-14,Shell,5541,Transport,Fuel,-58.34,GBP,-1558.56,POS,London,GB,2219,user_002,,
0583ac30-a395-4dd0-a70d-3ee2fda135f8,2025-10-15,2025-10-17,Shell,5541,Transport,Fuel,-32.07,GBP,-1590.63,POS,London,GB,4488,user_001,,
1138d125-7cae-4f3c-be20-07752ca0d5bb,2025-10-15,2025-10-16,Amazon UK,5942,Shopping,Online Retail,-76.96,GBP,-1667.59,E-Com,London,GB,2219,user_001,,
2882e78f-8e07-40b4-a267-09f8e3de9dc4,2025-10-15,2025-10-16,O2 UK,4814,Bills,Mobile,-52.56,GBP,-1720.15,Direct Debit,Slough,GB,2219,user_001,rec_95042d8101,
0ffc2228-8f96-4801-8641-0fb53d545bb2,2025-10-16,2025-10-20,Local Market,5499,Groceries,Specialty,-21.41,GBP,-1741.56,POS,London,GB,9074,user_001,,
ad7b7082-23ba-4e07-b93f-9c70c6f01abc,2025-10-16,2025-10-20,Local Market,5499,Groceries,Specialty,-15.53,GBP,-1757.09,POS,London,GB,4488,user_001,,
6210c72c-12ab-441a-bd7f-f2de885ec82a,2025-10-17,2025-10-17,GymBox,7997,Wellness,Gym,-56.21,GBP,-1813.3,Direct Debit,London,GB,4488,user_001,rec_3906953fd2,
6210c72c-12ab-441a-bd7f-f2de885ec82a,2025-10-17,2025-10-17,GymBox,7997,Wellness,Gym,-56.21,GBP,-1869.51,Direct Debit,London,GB,4488,user_001,rec_3906953fd2,
6a4f2e83-fbbe-429b-85c8-8c4302d483f4,2025-10-17,2025-10-20,Airbnb,7011,Travel,Accommodation,-245.74,GBP,-2115.25,E-Com,Dublin,IE,9074,user_001,,Holiday booking
6a4f2e83-fbbe-429b-85c8-8c4302d483f4,2025-10-17,2025-10-20,Airbnb,7011,Travel,Accommodation,-245.74,GBP,-2360.99,E-Com,Dublin,IE,9074,user_001,,Holiday booking
3ae6334b-1fe2-401b-9950-33a498f9aa04,2025-10-18,2025-10-20,Apple.com/bill,5734,Shopping,Electronics,-129.56,GBP,-2490.55,E-Com,Cupertino,US,1045,user_002,,
605b39c5-db35-4ba2-8919-d2ae7b8cfbc4,2025-10-18,2025-10-20,Amazon UK,5942,Shopping,Online Retail,-71.37,GBP,-2561.92,E-Com,London,GB,4488,user_001,,
7e7db72e-8701-4d82-8f0f-82cdf20b88db,2025-10-18,2025-10-20,Amazon UK,5942,Shopping,Online Retail,-25.93,GBP,-2587.85,E-Com,London,GB,9074,user_001,,
c1011934-321f-45bd-a404-6dce1681ac7e,2025-10-18,2025-10-20,Sainsbury's,5411,Groceries,Supermarket,-40.36,GBP,-2628.21,POS,London,GB,1045,user_001,,
e8716091-87d3-4ef4-bbc5-33a7b08657dc,2025-10-18,2025-10-20,Pret A Manger,5814,Food & Drink,Eating Out,-11.73,GBP,-2639.94,POS,London,GB,4488,user_001,,
4ec129bf-36d8-4067-9079-24ba80114497,2025-10-19,2025-10-21,Local Market,5499,Groceries,Specialty,-16.34,GBP,-2656.28,POS,London,GB,9074,user_002,,
73a30ab5-56a7-46be-a53f-ab264d6ec2fb,2025-10-19,2025-10-20,Amazon UK,5942,Shopping,Online Retail,-58.08,GBP,-2714.36,E-Com,London,GB,9074,user_001,,
900bc3db-68d0-4128-b21b-1c370c7f116f,2025-10-19,2025-10-20,Transport for London,4111,Transport,Transit,-11.48,GBP,-2725.84,POS,London,GB,4488,user_001,,
e7e600a3-9e67-40a4-b149-15d7eb98a849,2025-10-19,2025-10-21,Local Market,5499,Groceries,Specialty,-21.8,GBP,-2747.64,POS,London,GB,9074,user_001,,
002240dc-63f6-4911-b188-e10f21f64258,2025-10-20,2025-10-20,Spotify,5735,Entertainment,Subscriptions,-8.82,EUR,-2756.46,E-Com,Stockholm,SE,1045,user_002,rec_34b6e9e33f,FX purchase 9.63 EUR @ rate 1.09
002240dc-63f6-4911-b188-e10f21f64258,2025-10-20,2025-10-20,Spotify,5735,Entertainment,Subscriptions,-8.82,EUR,-2765.28,E-Com,Stockholm,SE,1045,user_002,rec_34b6e9e33f,FX purchase 9.63 EUR @ rate 1.09
fa0f7003-df4c-4cd8-a5f8-9d9182980766,2025-10-20,2025-10-21,Deliveroo,5812,Food & Drink,Delivery,-30.51,GBP,-2795.79,E-Com,London,GB,2219,user_001,,
022b43c9-5b18-434a-b730-1a1433b96a40,2025-10-21,2025-10-22,Shell,5541,Transport,Fuel,-57.33,GBP,-2853.12,POS,London,GB,9074,user_001,,
107836e0-a4b8-4284-b530-8c1cb5962745,2025-10-21,2025-10-21,Netflix,7841,Entertainment,Subscriptions,-15.73,GBP,-2868.85,E-Com,Los Gatos,US,9074,user_002,rec_d9322c1382,
366d55c4-788f-41f2-a690-3554b506cb83,2025-10-21,2025-10-22,Pret A Manger,5814,Food & Drink,Eating Out,-11.1,GBP,-2879.95,POS,London,GB,1045,user_001,,
1ff90dac-4fd9-4ea9-846c-e786f06c12ab,2025-10-22,2025-10-24,Pret A Manger,5814,Food & Drink,Eating Out,-11.85,GBP,-2891.8,POS,London,GB,2219,user_001,,
407bd27a-a15e-4718-82e1-ff4ca9b20efd,2025-10-22,2025-10-24,Sainsbury's,5411,Groceries,Supermarket,-26.95,GBP,-2918.75,POS,London,GB,4488,user_001,,
53773037-cd61-49d5-981d-c2ad2697a5d4,2025-10-22,2025-10-22,Deliveroo,5812,Food & Drink,Delivery,-24.49,GBP,-2943.24,E-Com,London,GB,9074,user_001,,
be3c8060-75a8-4d65-899d-294611bac350,2025-10-22,2025-10-22,Airline Refund,4511,Travel,Refund,37.71,GBP,-2905.53,Credit,London,GB,1045,user_001,,Refund for Shell
eea9daa8-b4a2-4f53-a5f8-c8708fee5961,2025-10-22,2025-10-23,Pret A Manger,5814,Food & Drink,Eating Out,-5.61,GBP,-2911.14,POS,London,GB,4488,user_001,,
97afea86-6f58-4ec9-b7f0-e54a3961b5dc,2025-10-23,2025-10-27,ATM Withdrawal,6011,Cash,ATM,-90.62,GBP,-3001.76,ATM,London,GB,1045,user_001,,
e316ce32-008d-4412-8e72-f884ca827985,2025-10-23,2025-10-24,ATM Withdrawal,6011,Cash,ATM,-78.35,GBP,-3080.11,ATM,London,GB,1045,user_001,,
2c56ecce-db7e-4823-ba68-983432f02899,2025-10-24,2025-10-27,Shell,5541,Transport,Fuel,-91.83,GBP,-3171.94,POS,London,GB,9074,user_001,,
48b0289a-deb4-434d-b0c6-34f0e6938609,2025-10-24,2025-10-27,Local Market,5499,Groceries,Specialty,-12.56,GBP,-3184.5,POS,London,GB,1045,user_001,,
50ebeaf4-df2b-4301-93f6-bfd455cc05b5,2025-10-24,2025-10-24,Sainsbury's,5411,Groceries,Supermarket,-19.84,GBP,-3204.34,POS,London,GB,4488,user_001,,
cbf7b43b-2718-4c86-b7cf-fcd073f5f7e2,2025-10-24,2025-10-24,T212 Capital,6011,Income,Salary,3334.65,GBP,130.31,Credit,London,GB,1045,user_001,rec_2ff8f778d0,
d09b9abf-2448-46af-a0c6-db0e796663ba,2025-10-24,2025-10-27,Deliveroo,5812,Food & Drink,Delivery,-22.82,GBP,107.49,E-Com,London,GB,9074,user_001,,
05d24e37-56de-4322-92a8-915a9e6d618c,2025-10-25,2025-10-27,Amazon UK,5942,Shopping,Online Retail,-34.5,GBP,72.99,E-Com,London,GB,4488,user_001,,
170fe48e-05d9-4f17-b2f8-16c2638cfd7d,2025-10-25,2025-10-27,Sainsbury's,5411,Groceries,Supermarket,-46.7,GBP,26.29,POS,London,GB,1045,user_001,,
852a87a6-862d-4ec6-87ad-015149dad294,2025-10-25,2025-10-27,Sainsbury's,5411,Groceries,Supermarket,-15.61,GBP,10.68,POS,London,GB,9074,user_001,,
8fd09075-43b1-4f15-9d1d-19e603c908bf,2025-10-25,2025-10-27,Uber UK,4121,Transport,Ride Hailing,-26.97,GBP,-16.29,E-Com,London,GB,9074,user_002,,
de2758a7-f274-40cd-93ce-c4ac17d8d6ee,2025-10-25,2025-10-27,Local Market,5499,Groceries,Specialty,-17.27,GBP,-33.56,POS,London,GB,2219,user_001,,
f29a18f7-965b-4dc1-9a58-f105784178cc,2025-10-25,2025-10-27,Shell,5541,Transport,Fuel,-34.69,GBP,-68.25,POS,London,GB,9074,user_001,,
95e4a70a-d8d4-46f4-ae6e-b0c4de94a5da,2025-10-26,2025-10-27,Apple.com/bill,5734,Shopping,Electronics,-186.5,GBP,-254.75,E-Com,Cupertino,US,9074,user_001,,
a130bcae-ff40-45d2-a2b7-71247645e7fe,2025-10-26,2025-10-27,Uber UK,4121,Transport,Ride Hailing,-21.48,GBP,-276.23,E-Com,London,GB,9074,user_001,,
ab9aab3c-4e3b-410e-8110-adc8e0dfb621,2025-10-26,2025-10-27,Pret A Manger,5814,Food & Drink,Eating Out,-9.0,GBP,-285.23,POS,London,GB,4488,user_001,,
ab9aab3c-4e3b-410e-8110-adc8e0dfb621,2025-10-26,2025-10-27,Pret A Manger,5814,Food & Drink,Eating Out,-9.0,GBP,-294.23,POS,London,GB,4488,user_001,,
d7002663-b879-4f58-b415-3c5eae422858,2025-10-26,2025-10-28,Deliveroo,5812,Food & Drink,Delivery,-14.77,GBP,-309.0,E-Com,London,GB,1045,user_001,,
494de5bf-57df-494a-927f-07557305bcbb,2025-10-27,2025-10-29,Amazon UK,5942,Shopping,Online Retail,-88.87,GBP,-397.87,E-Com,London,GB,1045,user_001,,
494de5bf-57df-494a-927f-07557305bcbb,2025-10-27,2025-10-29,Amazon UK,5942,Shopping,Online Retail,-88.87,GBP,-486.74,E-Com,London,GB,1045,user_001,,
4d0d7136-c9ea-468c-a61f-1b9d7fcbf503,2025-10-27,2025-10-29,Waitrose,5411,Groceries,Supermarket,-84.29,GBP,-571.03,POS,London,GB,2219,user_001,,
561c65ac-2145-47f6-b847-9bfadbf91553,2025-10-28,2025-10-29,Shell,5541,Transport,Fuel,-39.0,GBP,-610.03,POS,London,GB,4488,user_001,,
fad2d779-c0dd-4a5e-9c17-5d30cd8e28a0,2025-10-28,2025-10-29,Transport for London,4111,Transport,Transit,-8.64,GBP,-618.67,POS,London,GB,2219,user_001,,
49db895f-89ad-48e8-b379-448f4ec688fc,2025-10-29,2025-10-29,Sainsbury's,5411,Groceries,Supermarket,-16.02,GBP,-634.69,POS,London,GB,2219,user_001,,
49db895f-89ad-48e8-b379-448f4ec688fc,2025-10-29,2025-10-29,Sainsbury's,5411,Groceries,Supermarket,-16.02,GBP,-650.71,POS,London,GB,2219,user_001,,
c32b83f2-87b7-4f30-9980-54c358f8d7b1,2025-10-30,2025-11-03,ATM Withdrawal,6011,Cash,ATM,-97.74,GBP,-748.45,ATM,London,GB,9074,user_002,,
e3f5e746-cd0a-415e-b50e-eeffd3cc37f2,2025-10-31,2025-10-31,Waitrose,5411,Groceries,Supermarket,-21.57,GBP,-770.02,POS,London,GB,1045,user_001,,
